CaselD;Activity;Timestamp;Originator
257947298617ab65d988705064856109;Pilih alamat;28/10/2021 10:40;Pembeli
257947298617ab65d988705064856109;Pilih kurir;28/10/2021 10:40;Pembeli
257947298617ab65d988705064856109;Pilih promo;28/10/2021 10:41;Pembeli
257947298617ab65d988705064856109;Pilih pembayaran;28/10/2021 10:41;Pembeli
257947298617ab65d988705064856109;invisible task 1;28/10/2021 10:41;Pembeli
257947298617ab65d988705064856109;Bayar menggunakan Ovo;28/10/2021 10:41;Pembeli
257947298617ab65d988705064856109;invisible task 2;28/10/2021 10:41;Pembeli
257947298617ab65d988705064856109;Konfirmasi pembayaran;28/10/2021 10:41;Pembeli
257947298617ab65d988705064856109;Transaksi diproses;28/10/2021 10:41;Penjual
257947298617ab65d988705064856109;Menginput resi;28/10/2021 10:41;Penjual
257947298617ab65d988705064856109;Menerima barang;28/10/2021 10:42;Pembeli
257947298617ab65d988705064856109;Ajukan komplain;28/10/2021 10:42;Pembeli
257947298617ab65d988705064856109;Mengajukan pengembalian barang;28/10/2021 10:42;Pembeli
257947298617ab65d988705064856109;Mengisi detail ajuan;28/10/2021 10:42;Pembeli
257947298617ab65d988705064856109;Melakukan pengembalian barang;28/10/2021 10:42;Pembeli
257947298617ab65d988705064856109;invisible task 3;28/10/2021 10:42;Pembeli
808866000617ab72a41f214048914033;Memilih produk;28/10/2021 10:43;Pembeli
808866000617ab72a41f214048914033;Beli langsung.;28/10/2021 10:44;Pembeli
808866000617ab72a41f214048914033;Pilih alamat;28/10/2021 10:44;Pembeli
808866000617ab72a41f214048914033;Pilih kurir;28/10/2021 10:44;Pembeli
808866000617ab72a41f214048914033;Pilih promo;28/10/2021 10:44;Pembeli
808866000617ab72a41f214048914033;Pilih pembayaran;28/10/2021 10:44;Pembeli
808866000617ab72a41f214048914033;invisible task 1;28/10/2021 10:44;Pembeli
808866000617ab72a41f214048914033;Bayar menggunakan COD;28/10/2021 10:44;Pembeli
808866000617ab72a41f214048914033;invisible task 2;28/10/2021 10:44;Pembeli
808866000617ab72a41f214048914033;Konfirmasi pembayaran;28/10/2021 10:44;Pembeli
808866000617ab72a41f214048914033;Transaksi diproses;28/10/2021 10:45;Penjual
808866000617ab72a41f214048914033;Menginput resi;28/10/2021 10:45;Penjual
808866000617ab72a41f214048914033;Menerima barang;28/10/2021 10:45;Pembeli
808866000617ab72a41f214048914033;Memberi Ulasan;28/10/2021 10:46;Pembeli
808866000617ab72a41f214048914033;invisible task 3;28/10/2021 10:46;Pembeli
444175420617ab8b40da714022933153;Memilih produk;28/10/2021 10:50;Pembeli
444175420617ab8b40da714022933153;Beli langsung.;28/10/2021 10:50;Pembeli
444175420617ab8b40da714022933153;Pilih alamat;28/10/2021 10:50;Pembeli
444175420617ab8b40da714022933153;Pilih kurir;28/10/2021 10:50;Pembeli
444175420617ab8b40da714022933153;Pilih promo;28/10/2021 10:50;Pembeli
444175420617ab8b40da714022933153;Pilih pembayaran;28/10/2021 10:51;Pembeli
444175420617ab8b40da714022933153;invisible task 1;28/10/2021 10:51;Pembeli
444175420617ab8b40da714022933153;Bayar menggunakan COD;28/10/2021 10:51;Pembeli
444175420617ab8b40da714022933153;invisible task 2;28/10/2021 10:51;Pembeli
444175420617ab8b40da714022933153;Konfirmasi pembayaran;28/10/2021 10:51;Pembeli
444175420617ab8b40da714022933153;Transaksi diproses;28/10/2021 10:52;Penjual
444175420617ab8b40da714022933153;Menginput resi;28/10/2021 10:52;Penjual
444175420617ab8b40da714022933153;Menerima barang;28/10/2021 10:53;Pembeli
444175420617ab8b40da714022933153;Ajukan komplain;28/10/2021 10:53;Pembeli
444175420617ab8b40da714022933153;Mengajukan pengembalian dana;28/10/2021 10:53;Pembeli
444175420617ab8b40da714022933153;Mengisi detail ajuan;28/10/2021 10:53;Pembeli
444175420617ab8b40da714022933153;Menerima pengembalian dana;28/10/2021 10:53;Pembeli
444175420617ab8b40da714022933153;invisible task 3;28/10/2021 10:53;Pembeli
331795236617aba10619bb3011099031;Memilih produk;28/10/2021 10:56;Pembeli
331795236617aba10619bb3011099031;Beli langsung.;28/10/2021 10:56;Pembeli
331795236617aba10619bb3011099031;Pilih alamat;28/10/2021 10:56;Pembeli
331795236617aba10619bb3011099031;Pilih kurir;28/10/2021 10:56;Pembeli
331795236617aba10619bb3011099031;Pilih promo;28/10/2021 10:56;Pembeli
331795236617aba10619bb3011099031;Pilih pembayaran;28/10/2021 10:57;Pembeli
331795236617aba10619bb3011099031;invisible task 1;28/10/2021 10:57;Pembeli
331795236617aba10619bb3011099031;Bayar menggunakan COD;28/10/2021 10:57;Pembeli
331795236617aba10619bb3011099031;invisible task 2;28/10/2021 10:57;Pembeli
331795236617aba10619bb3011099031;Konfirmasi pembayaran;28/10/2021 10:57;Pembeli
331795236617aba10619bb3011099031;Transaksi diproses;28/10/2021 10:57;Penjual
331795236617aba10619bb3011099031;Menginput resi;28/10/2021 10:57;Penjual
331795236617aba10619bb3011099031;Menerima barang;28/10/2021 10:57;Pembeli
331795236617aba10619bb3011099031;Ajukan komplain;28/10/2021 10:57;Pembeli
331795236617aba10619bb3011099031;Mengajukan pengembalian barang;28/10/2021 10:58;Pembeli
331795236617aba10619bb3011099031;Mengisi detail ajuan;28/10/2021 10:58;Pembeli
331795236617aba10619bb3011099031;Melakukan pengembalian barang;28/10/2021 10:58;Pembeli
331795236617aba10619bb3011099031;invisible task 3;28/10/2021 10:58;Pembeli
943236352617aba931a77d9059335069;Memilih produk;28/10/2021 10:58;Pembeli
943236352617aba931a77d9059335069;Beli langsung.;28/10/2021 10:58;Pembeli
943236352617aba931a77d9059335069;Pilih alamat;28/10/2021 10:58;Pembeli
943236352617aba931a77d9059335069;Pilih kurir;28/10/2021 10:58;Pembeli
943236352617aba931a77d9059335069;Pilih promo;28/10/2021 10:58;Pembeli
943236352617aba931a77d9059335069;Pilih pembayaran;28/10/2021 10:59;Pembeli
943236352617aba931a77d9059335069;invisible task 1;28/10/2021 10:59;Pembeli
943236352617aba931a77d9059335069;Bayar menggunakan Kartu Debit;28/10/2021 10:59;Pembeli
943236352617aba931a77d9059335069;invisible task 2;28/10/2021 10:59;Pembeli
943236352617aba931a77d9059335069;Konfirmasi pembayaran;28/10/2021 10:59;Pembeli
943236352617aba931a77d9059335069;Transaksi diproses;28/10/2021 10:59;Penjual
943236352617aba931a77d9059335069;Menginput resi;28/10/2021 10:59;Penjual
943236352617aba931a77d9059335069;Menerima barang;28/10/2021 11:00;Pembeli
943236352617aba931a77d9059335069;Memberi Ulasan;28/10/2021 11:00;Pembeli
943236352617aba931a77d9059335069;invisible task 3;28/10/2021 11:00;Pembeli
772157795617abb03315ee5016285139;Memilih produk;28/10/2021 11:00;Pembeli
772157795617abb03315ee5016285139;Beli langsung.;28/10/2021 11:00;Pembeli
772157795617abb03315ee5016285139;Pilih alamat;28/10/2021 11:00;Pembeli
772157795617abb03315ee5016285139;Pilih kurir;28/10/2021 11:00;Pembeli
772157795617abb03315ee5016285139;Pilih promo;28/10/2021 11:00;Pembeli
772157795617abb03315ee5016285139;Pilih pembayaran;28/10/2021 11:00;Pembeli
772157795617abb03315ee5016285139;invisible task 1;28/10/2021 11:00;Pembeli
772157795617abb03315ee5016285139;Bayar menggunakan Kartu Debit;28/10/2021 11:01;Pembeli
772157795617abb03315ee5016285139;invisible task 2;28/10/2021 11:01;Pembeli
772157795617abb03315ee5016285139;Konfirmasi pembayaran;28/10/2021 11:01;Pembeli
772157795617abb03315ee5016285139;Transaksi diproses;28/10/2021 11:01;Penjual
772157795617abb03315ee5016285139;Menginput resi;28/10/2021 11:01;Penjual
772157795617abb03315ee5016285139;Menerima barang;28/10/2021 11:01;Pembeli
772157795617abb03315ee5016285139;Ajukan komplain;28/10/2021 11:01;Pembeli
772157795617abb03315ee5016285139;Mengajukan pengembalian dana;28/10/2021 11:01;Pembeli
772157795617abb03315ee5016285139;Mengisi detail ajuan;28/10/2021 11:01;Pembeli
772157795617abb03315ee5016285139;Menerima pengembalian dana;28/10/2021 11:02;Pembeli
772157795617abb03315ee5016285139;invisible task 3;28/10/2021 11:02;Pembeli
446844869617abb75c12779052857286;Memilih produk;28/10/2021 11:02;Pembeli
446844869617abb75c12779052857286;Beli langsung.;28/10/2021 11:02;Pembeli
446844869617abb75c12779052857286;Pilih alamat;28/10/2021 11:02;Pembeli
446844869617abb75c12779052857286;Pilih kurir;28/10/2021 11:02;Pembeli
446844869617abb75c12779052857286;Pilih promo;28/10/2021 11:02;Pembeli
446844869617abb75c12779052857286;Pilih pembayaran;28/10/2021 11:02;Pembeli
446844869617abb75c12779052857286;invisible task 1;28/10/2021 11:02;Pembeli
446844869617abb75c12779052857286;Bayar menggunakan Kartu Debit;28/10/2021 11:02;Pembeli
446844869617abb75c12779052857286;invisible task 2;28/10/2021 11:03;Pembeli
446844869617abb75c12779052857286;Konfirmasi pembayaran;28/10/2021 11:03;Pembeli
446844869617abb75c12779052857286;Transaksi diproses;28/10/2021 11:03;Penjual
446844869617abb75c12779052857286;Menginput resi;28/10/2021 11:03;Penjual
446844869617abb75c12779052857286;Menerima barang;28/10/2021 11:03;Pembeli
446844869617abb75c12779052857286;Ajukan komplain;28/10/2021 11:03;Pembeli
446844869617abb75c12779052857286;Mengajukan pengembalian barang;28/10/2021 11:04;Pembeli
446844869617abb75c12779052857286;Mengisi detail ajuan;28/10/2021 11:04;Pembeli
446844869617abb75c12779052857286;Melakukan pengembalian barang;28/10/2021 11:04;Pembeli
446844869617abb75c12779052857286;invisible task 3;28/10/2021 11:04;Pembeli
833268458617abbf459d909000131953;Memilih produk;28/10/2021 11:04;Pembeli
833268458617abbf459d909000131953;Beli langsung.;28/10/2021 11:04;Pembeli
833268458617abbf459d909000131953;Pilih alamat;28/10/2021 11:04;Pembeli
833268458617abbf459d909000131953;Pilih kurir;28/10/2021 11:04;Pembeli
833268458617abbf459d909000131953;Pilih promo;28/10/2021 11:04;Pembeli
833268458617abbf459d909000131953;Pilih pembayaran;28/10/2021 11:04;Pembeli
833268458617abbf459d909000131953;invisible task 1;28/10/2021 11:05;Pembeli
833268458617abbf459d909000131953;Bayar menggunakan Virtual Account;28/10/2021 11:05;Pembeli
833268458617abbf459d909000131953;invisible task 2;28/10/2021 11:05;Pembeli
833268458617abbf459d909000131953;Konfirmasi pembayaran;28/10/2021 11:05;Pembeli
833268458617abbf459d909000131953;Transaksi diproses;28/10/2021 11:05;Penjual
833268458617abbf459d909000131953;Menginput resi;28/10/2021 11:05;Penjual
833268458617abbf459d909000131953;Menerima barang;28/10/2021 11:06;Pembeli
833268458617abbf459d909000131953;Memberi Ulasan;28/10/2021 11:06;Pembeli
833268458617abbf459d909000131953;invisible task 3;28/10/2021 11:06;Pembeli
944540917617abc6df100b3065467460;Memilih produk;28/10/2021 11:06;Pembeli
944540917617abc6df100b3065467460;Beli langsung.;28/10/2021 11:06;Pembeli
944540917617abc6df100b3065467460;Pilih alamat;28/10/2021 11:06;Pembeli
944540917617abc6df100b3065467460;Pilih kurir;28/10/2021 11:06;Pembeli
944540917617abc6df100b3065467460;Pilih promo;28/10/2021 11:06;Pembeli
944540917617abc6df100b3065467460;Pilih pembayaran;28/10/2021 11:06;Pembeli
944540917617abc6df100b3065467460;invisible task 1;28/10/2021 11:06;Pembeli
944540917617abc6df100b3065467460;Bayar menggunakan Virtual Account;28/10/2021 11:07;Pembeli
944540917617abc6df100b3065467460;invisible task 2;28/10/2021 11:07;Pembeli
944540917617abc6df100b3065467460;Konfirmasi pembayaran;28/10/2021 11:07;Pembeli
944540917617abc6df100b3065467460;Transaksi diproses;28/10/2021 11:07;Penjual
944540917617abc6df100b3065467460;Menginput resi;28/10/2021 11:07;Penjual
944540917617abc6df100b3065467460;Menerima barang;28/10/2021 11:07;Pembeli
944540917617abc6df100b3065467460;Ajukan komplain;28/10/2021 11:07;Pembeli
944540917617abc6df100b3065467460;Mengajukan pengembalian dana;28/10/2021 11:07;Pembeli
944540917617abc6df100b3065467460;Mengisi detail ajuan;28/10/2021 11:07;Pembeli
944540917617abc6df100b3065467460;Menerima pengembalian dana;28/10/2021 11:08;Pembeli
944540917617abc6df100b3065467460;invisible task 3;28/10/2021 11:08;Pembeli
901814474617abcd982a768040262029;Memilih produk;28/10/2021 11:08;Pembeli
901814474617abcd982a768040262029;Beli langsung.;28/10/2021 11:08;Pembeli
901814474617abcd982a768040262029;Pilih alamat;28/10/2021 11:08;Pembeli
901814474617abcd982a768040262029;Pilih kurir;28/10/2021 11:08;Pembeli
901814474617abcd982a768040262029;Pilih promo;28/10/2021 11:08;Pembeli
901814474617abcd982a768040262029;Pilih pembayaran;28/10/2021 11:08;Pembeli
901814474617abcd982a768040262029;invisible task 1;28/10/2021 11:08;Pembeli
901814474617abcd982a768040262029;Bayar menggunakan Virtual Account;28/10/2021 11:08;Pembeli
901814474617abcd982a768040262029;invisible task 2;28/10/2021 11:08;Pembeli
901814474617abcd982a768040262029;Konfirmasi pembayaran;28/10/2021 11:08;Pembeli
901814474617abcd982a768040262029;Transaksi diproses;28/10/2021 11:09;Penjual
901814474617abcd982a768040262029;Menginput resi;28/10/2021 11:09;Penjual
901814474617abcd982a768040262029;Menerima barang;28/10/2021 11:09;Pembeli
901814474617abcd982a768040262029;Ajukan komplain;28/10/2021 11:09;Pembeli
901814474617abcd982a768040262029;Mengajukan pengembalian barang;28/10/2021 11:09;Pembeli
901814474617abcd982a768040262029;Mengisi detail ajuan;28/10/2021 11:09;Pembeli
901814474617abcd982a768040262029;Melakukan pengembalian barang;28/10/2021 11:09;Pembeli
901814474617abcd982a768040262029;invisible task 3;28/10/2021 11:10;Pembeli
947170296617a802173a8e7094297350;Memilih produk;28/10/2021 06:50;Pembeli
947170296617a802173a8e7094297350;Masukkan keranjang.;28/10/2021 07:07;Pembeli
947170296617a802173a8e7094297350;Beli barang.;28/10/2021 07:07;Pembeli
947170296617a802173a8e7094297350;Pilih alamat;28/10/2021 07:07;Pembeli
947170296617a802173a8e7094297350;Pilih kurir;28/10/2021 07:08;Pembeli
947170296617a802173a8e7094297350;Pilih promo;28/10/2021 07:08;Pembeli
947170296617a802173a8e7094297350;Pilih pembayaran;28/10/2021 07:08;Pembeli
947170296617a802173a8e7094297350;Tukar point;28/10/2021 07:10;Pembeli
947170296617a802173a8e7094297350;Konfirmasi pembayaran;28/10/2021 07:10;Pembeli
947170296617a802173a8e7094297350;Transaksi diproses;28/10/2021 07:13;Penjual
947170296617a802173a8e7094297350;Invisible task 4;28/10/2021 07:14;Pembeli
873149543617a86605a2487063078012;Memilih produk;28/10/2021 07:16;Pembeli
873149543617a86605a2487063078012;Masukkan keranjang.;28/10/2021 07:16;Pembeli
873149543617a86605a2487063078012;Beli barang.;28/10/2021 07:16;Pembeli
873149543617a86605a2487063078012;Pilih alamat;28/10/2021 07:16;Pembeli
873149543617a86605a2487063078012;Pilih kurir;28/10/2021 07:16;Pembeli
873149543617a86605a2487063078012;Pilih promo;28/10/2021 07:17;Pembeli
873149543617a86605a2487063078012;Pilih pembayaran;28/10/2021 07:17;Pembeli
873149543617a86605a2487063078012;Tukar point;28/10/2021 07:18;Pembeli
873149543617a86605a2487063078012;invisible task 1;28/10/2021 07:18;Pembeli
873149543617a86605a2487063078012;Bayar menggunakan Ovo;28/10/2021 07:18;Pembeli
873149543617a86605a2487063078012;invisible task 2;28/10/2021 07:19;Pembeli
873149543617a86605a2487063078012;Konfirmasi pembayaran;28/10/2021 07:19;Pembeli
873149543617a86605a2487063078012;Transaksi diproses;28/10/2021 07:19;Penjual
873149543617a86605a2487063078012;Invisible task 4;28/10/2021 07:20;Pembeli
426122288617a87891da0a1077409196;Memilih produk;28/10/2021 07:20;Pembeli
426122288617a87891da0a1077409196;Masukkan keranjang.;28/10/2021 07:20;Pembeli
426122288617a87891da0a1077409196;Beli barang.;28/10/2021 07:21;Pembeli
426122288617a87891da0a1077409196;Pilih alamat;28/10/2021 07:21;Pembeli
426122288617a87891da0a1077409196;Pilih kurir;28/10/2021 07:21;Pembeli
426122288617a87891da0a1077409196;Pilih promo;28/10/2021 07:22;Pembeli
426122288617a87891da0a1077409196;Pilih pembayaran;28/10/2021 07:22;Pembeli
426122288617a87891da0a1077409196;Tukar point;28/10/2021 07:22;Pembeli
426122288617a87891da0a1077409196;invisible task 1;28/10/2021 07:22;Pembeli
426122288617a87891da0a1077409196;Bayar menggunakan COD;28/10/2021 07:23;Pembeli
426122288617a87891da0a1077409196;invisible task 2;28/10/2021 07:23;Pembeli
426122288617a87891da0a1077409196;Konfirmasi pembayaran;28/10/2021 07:23;Pembeli
426122288617a87891da0a1077409196;Transaksi diproses;28/10/2021 07:23;Penjual
426122288617a87891da0a1077409196;Invisible task 4;28/10/2021 07:24;Pembeli
794420017617a88907cdd91036185470;Memilih produk;28/10/2021 07:25;Pembeli
794420017617a88907cdd91036185470;Masukkan keranjang.;28/10/2021 07:25;Pembeli
794420017617a88907cdd91036185470;Beli barang.;28/10/2021 07:25;Pembeli
794420017617a88907cdd91036185470;Pilih alamat;28/10/2021 07:25;Pembeli
794420017617a88907cdd91036185470;Pilih kurir;28/10/2021 07:26;Pembeli
794420017617a88907cdd91036185470;Pilih promo;28/10/2021 07:26;Pembeli
794420017617a88907cdd91036185470;Pilih pembayaran;28/10/2021 07:27;Pembeli
794420017617a88907cdd91036185470;Tukar point;28/10/2021 07:27;Pembeli
794420017617a88907cdd91036185470;invisible task 1;28/10/2021 07:27;Pembeli
794420017617a88907cdd91036185470;Bayar menggunakan Kartu Debit;28/10/2021 07:27;Pembeli
794420017617a88907cdd91036185470;invisible task 2;28/10/2021 07:27;Pembeli
794420017617a88907cdd91036185470;Konfirmasi pembayaran;28/10/2021 07:27;Pembeli
794420017617a88907cdd91036185470;Transaksi diproses;28/10/2021 07:28;Penjual
794420017617a88907cdd91036185470;Invisible task 4;28/10/2021 07:28;Pembeli
455051254617a8976758031093358997;Memilih produk;28/10/2021 07:29;Pembeli
455051254617a8976758031093358997;Masukkan keranjang.;28/10/2021 07:29;Pembeli
455051254617a8976758031093358997;Beli barang.;28/10/2021 07:29;Pembeli
455051254617a8976758031093358997;Pilih alamat;28/10/2021 07:29;Pembeli
455051254617a8976758031093358997;Pilih kurir;28/10/2021 07:29;Pembeli
455051254617a8976758031093358997;Pilih promo;28/10/2021 07:30;Pembeli
455051254617a8976758031093358997;Pilih pembayaran;28/10/2021 07:30;Pembeli
455051254617a8976758031093358997;Tukar point;28/10/2021 07:30;Pembeli
455051254617a8976758031093358997;invisible task 1;28/10/2021 07:30;Pembeli
455051254617a8976758031093358997;Bayar menggunakan Virtual Account;28/10/2021 07:31;Pembeli
455051254617a8976758031093358997;invisible task 2;28/10/2021 07:31;Pembeli
455051254617a8976758031093358997;Konfirmasi pembayaran;28/10/2021 07:31;Pembeli
455051254617a8976758031093358997;Transaksi diproses;28/10/2021 07:31;Penjual
455051254617a8976758031093358997;Invisible task 4;28/10/2021 07:32;Pembeli
491342626617a8a581b67a0005387617;Memilih produk;28/10/2021 07:33;Pembeli
491342626617a8a581b67a0005387617;Masukkan keranjang.;28/10/2021 07:33;Pembeli
491342626617a8a581b67a0005387617;Beli barang.;28/10/2021 07:33;Pembeli
491342626617a8a581b67a0005387617;Pilih alamat;28/10/2021 07:33;Pembeli
491342626617a8a581b67a0005387617;Pilih kurir;28/10/2021 07:34;Pembeli
491342626617a8a581b67a0005387617;Pilih promo;28/10/2021 07:34;Pembeli
491342626617a8a581b67a0005387617;Pilih pembayaran;28/10/2021 07:34;Pembeli
491342626617a8a581b67a0005387617;invisible task 1;28/10/2021 07:35;Pembeli
491342626617a8a581b67a0005387617;Bayar menggunakan Ovo;28/10/2021 07:35;Pembeli
491342626617a8a581b67a0005387617;invisible task 2;28/10/2021 07:35;Pembeli
491342626617a8a581b67a0005387617;Konfirmasi pembayaran;28/10/2021 07:35;Pembeli
491342626617a8a581b67a0005387617;Transaksi diproses;28/10/2021 07:35;Penjual
491342626617a8a581b67a0005387617;Invisible task 4;28/10/2021 07:36;Pembeli
908993433617a8b41970951017042564;Memilih produk;28/10/2021 07:36;Pembeli
908993433617a8b41970951017042564;Masukkan keranjang.;28/10/2021 07:36;Pembeli
908993433617a8b41970951017042564;Beli barang.;28/10/2021 07:37;Pembeli
908993433617a8b41970951017042564;Pilih alamat;28/10/2021 07:37;Pembeli
908993433617a8b41970951017042564;Pilih kurir;28/10/2021 07:37;Pembeli
908993433617a8b41970951017042564;Pilih promo;28/10/2021 07:38;Pembeli
908993433617a8b41970951017042564;Pilih pembayaran;28/10/2021 07:38;Pembeli
908993433617a8b41970951017042564;invisible task 1;28/10/2021 07:38;Pembeli
908993433617a8b41970951017042564;Bayar menggunakan COD;28/10/2021 07:38;Pembeli
908993433617a8b41970951017042564;invisible task 2;28/10/2021 07:38;Pembeli
908993433617a8b41970951017042564;Konfirmasi pembayaran;28/10/2021 07:39;Pembeli
908993433617a8b41970951017042564;Transaksi diproses;28/10/2021 07:39;Penjual
908993433617a8b41970951017042564;Invisible task 4;28/10/2021 07:39;Pembeli
910662912617a8c1da445c7001966939;Memilih produk;28/10/2021 07:40;Pembeli
910662912617a8c1da445c7001966939;Masukkan keranjang.;28/10/2021 07:40;Pembeli
910662912617a8c1da445c7001966939;Beli barang.;28/10/2021 07:40;Pembeli
910662912617a8c1da445c7001966939;Pilih alamat;28/10/2021 07:40;Pembeli
910662912617a8c1da445c7001966939;Pilih kurir;28/10/2021 07:41;Pembeli
910662912617a8c1da445c7001966939;Pilih promo;28/10/2021 07:41;Pembeli
910662912617a8c1da445c7001966939;Pilih pembayaran;28/10/2021 07:42;Pembeli
910662912617a8c1da445c7001966939;invisible task 1;28/10/2021 07:42;Pembeli
910662912617a8c1da445c7001966939;Bayar menggunakan Kartu Debit;28/10/2021 07:42;Pembeli
910662912617a8c1da445c7001966939;invisible task 2;28/10/2021 07:42;Pembeli
910662912617a8c1da445c7001966939;Konfirmasi pembayaran;28/10/2021 07:42;Pembeli
910662912617a8c1da445c7001966939;Transaksi diproses;28/10/2021 07:43;Penjual
910662912617a8c1da445c7001966939;Invisible task 4;28/10/2021 07:43;Pembeli
307226184617a8d1473e9f4046382021;Memilih produk;28/10/2021 07:44;Pembeli
307226184617a8d1473e9f4046382021;Masukkan keranjang.;28/10/2021 07:44;Pembeli
307226184617a8d1473e9f4046382021;Beli barang.;28/10/2021 07:44;Pembeli
307226184617a8d1473e9f4046382021;Pilih alamat;28/10/2021 07:44;Pembeli
307226184617a8d1473e9f4046382021;Pilih kurir;28/10/2021 07:45;Pembeli
307226184617a8d1473e9f4046382021;Pilih promo;28/10/2021 07:45;Pembeli
307226184617a8d1473e9f4046382021;Pilih pembayaran;28/10/2021 07:45;Pembeli
307226184617a8d1473e9f4046382021;invisible task 1;28/10/2021 07:46;Pembeli
307226184617a8d1473e9f4046382021;Bayar menggunakan Virtual Account;28/10/2021 07:46;Pembeli
307226184617a8d1473e9f4046382021;invisible task 2;28/10/2021 07:46;Pembeli
307226184617a8d1473e9f4046382021;Konfirmasi pembayaran;28/10/2021 07:46;Pembeli
307226184617a8d1473e9f4046382021;Transaksi diproses;28/10/2021 07:47;Penjual
307226184617a8d1473e9f4046382021;Invisible task 4;28/10/2021 07:47;Pembeli
416676119617a94703c6cc8040096653;Memilih produk;28/10/2021 08:16;Pembeli
416676119617a94703c6cc8040096653;Masukkan keranjang.;28/10/2021 08:17;Pembeli
416676119617a94703c6cc8040096653;Beli barang.;28/10/2021 08:17;Pembeli
416676119617a94703c6cc8040096653;Pilih alamat;28/10/2021 08:17;Pembeli
416676119617a94703c6cc8040096653;Pilih kurir;28/10/2021 08:17;Pembeli
416676119617a94703c6cc8040096653;Pilih promo;28/10/2021 08:17;Pembeli
416676119617a94703c6cc8040096653;Pilih pembayaran;28/10/2021 08:18;Pembeli
416676119617a94703c6cc8040096653;Tukar point;28/10/2021 08:18;Pembeli
416676119617a94703c6cc8040096653;Konfirmasi pembayaran;28/10/2021 08:18;Pembeli
416676119617a94703c6cc8040096653;Transaksi diproses;28/10/2021 08:19;Penjual
416676119617a94703c6cc8040096653;Menginput resi;28/10/2021 08:19;Penjual
416676119617a94703c6cc8040096653;Menerima barang;28/10/2021 08:22;Pembeli
416676119617a94703c6cc8040096653;Memberi Ulasan;28/10/2021 08:22;Pembeli
416676119617a94703c6cc8040096653;invisible task 3;28/10/2021 08:23;Pembeli
743222871617a96398956a5046625147;Memilih produk;28/10/2021 08:23;Pembeli
743222871617a96398956a5046625147;Masukkan keranjang.;28/10/2021 08:23;Pembeli
743222871617a96398956a5046625147;Beli barang.;28/10/2021 08:23;Pembeli
743222871617a96398956a5046625147;Pilih alamat;28/10/2021 08:24;Pembeli
743222871617a96398956a5046625147;Pilih kurir;28/10/2021 08:24;Pembeli
743222871617a96398956a5046625147;Pilih promo;28/10/2021 08:24;Pembeli
743222871617a96398956a5046625147;Pilih pembayaran;28/10/2021 08:24;Pembeli
743222871617a96398956a5046625147;Tukar point;28/10/2021 08:25;Pembeli
743222871617a96398956a5046625147;Konfirmasi pembayaran;28/10/2021 08:25;Pembeli
743222871617a96398956a5046625147;Transaksi diproses;28/10/2021 08:25;Penjual
743222871617a96398956a5046625147;Menginput resi;28/10/2021 08:26;Penjual
743222871617a96398956a5046625147;Menerima barang;28/10/2021 08:26;Pembeli
743222871617a96398956a5046625147;Ajukan komplain;28/10/2021 08:26;Pembeli
743222871617a96398956a5046625147;Mengajukan pengembalian dana;28/10/2021 08:27;Pembeli
743222871617a96398956a5046625147;Mengisi detail ajuan;28/10/2021 08:27;Pembeli
743222871617a96398956a5046625147;Menerima pengembalian dana;28/10/2021 08:28;Pembeli
743222871617a96398956a5046625147;invisible task 3;28/10/2021 08:28;Pembeli
679909480617a977e06e059015997663;Memilih produk;28/10/2021 08:28;Pembeli
679909480617a977e06e059015997663;Masukkan keranjang.;28/10/2021 08:29;Pembeli
679909480617a977e06e059015997663;Beli barang.;28/10/2021 08:29;Pembeli
679909480617a977e06e059015997663;Pilih alamat;28/10/2021 08:29;Pembeli
679909480617a977e06e059015997663;Pilih kurir;28/10/2021 08:29;Pembeli
679909480617a977e06e059015997663;Pilih promo;28/10/2021 08:29;Pembeli
679909480617a977e06e059015997663;Pilih pembayaran;28/10/2021 08:29;Pembeli
679909480617a977e06e059015997663;Tukar point;28/10/2021 08:30;Pembeli
679909480617a977e06e059015997663;Konfirmasi pembayaran;28/10/2021 08:30;Pembeli
679909480617a977e06e059015997663;Transaksi diproses;28/10/2021 08:30;Penjual
679909480617a977e06e059015997663;Menginput resi;28/10/2021 08:31;Penjual
679909480617a977e06e059015997663;Menerima barang;28/10/2021 08:31;Pembeli
679909480617a977e06e059015997663;Ajukan komplain;28/10/2021 08:31;Pembeli
679909480617a977e06e059015997663;Mengajukan pengembalian barang;28/10/2021 08:32;Pembeli
679909480617a977e06e059015997663;Mengisi detail ajuan;28/10/2021 08:32;Pembeli
679909480617a977e06e059015997663;Melakukan pengembalian barang;28/10/2021 08:32;Pembeli
679909480617a977e06e059015997663;invisible task 3;28/10/2021 08:32;Pembeli
846465480617a987da5f7c5033249991;Memilih produk;28/10/2021 08:33;Pembeli
846465480617a987da5f7c5033249991;Masukkan keranjang.;28/10/2021 08:33;Pembeli
846465480617a987da5f7c5033249991;Beli barang.;28/10/2021 08:33;Pembeli
846465480617a987da5f7c5033249991;Pilih alamat;28/10/2021 08:33;Pembeli
846465480617a987da5f7c5033249991;Pilih kurir;28/10/2021 08:33;Pembeli
846465480617a987da5f7c5033249991;Pilih promo;28/10/2021 08:34;Pembeli
846465480617a987da5f7c5033249991;Pilih pembayaran;28/10/2021 08:34;Pembeli
846465480617a987da5f7c5033249991;Tukar point;28/10/2021 08:34;Pembeli
